SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,Hotttnesss,TimeSignature,TimeSignatureConfidence,Title,Year
6107,"SOLRAOA12A8C14067C",304110,"Miyela Africa","ARW1DZQ1187B9A18E0",nan,"",nan,"Vusi Mahlasela",0.0,297.56036,0,0.846,77.39,0.0,3,1.0,"Miyela Afrika",0
4,"SOOXNKG12A58A7C6BC",185925,"A Reason To Live","ARYJ6RP1187B9B3827",36.16778,"Nashville TN",-86.77836,"Cindy Morgan",0.0,287.05914,0,0.703,92.411,0.253154155299,4,0.428,"Someone Believes In You - Album Version",0
4240,"SOLORFT12AB0189D11",713125,"Texas To Tennessee","ARAKX8D1187B98CCE2",35.83073,"Tennessee",-85.97874,"Bob Cheevers",0.0,240.22159,9,0.816,112.958,0.207761676574,4,0.024,"Memphis Til' Monday",0
1993,"SOFVVWJ12AB0183B6A",556611,"Passo De Anjo Ao Vivo","ARMQUTT12086C12BF5",nan,"",nan,"Spok Frevo Orquestra",0.0,269.73995,2,0.446,71.156,nan,4,0.246,"Passo De Anjo",2007
9211,"SOMSKXY12AC3DF61C1",594916,"Samba De Rua","ARTVBNL1187FB52DF3",-14.24292,"Brazil",-54.38783,"Grupo Batuque",0.0,388.96281,10,0.52,148.975,nan,4,0.45,"Percussio Livre",0
8051,"SOYCSXH12AC3A4DF57",775336,"Out Of Our Minds","ARQY95Q1187FB3E53A",nan,"",nan,"Melissa Auf der Maur",0.0,232.6722,4,0.026,121.983,0.249037269174,4,1.0,"The Key",2010
8663,"SOCBWVV12A8C13605F",253339,"Live From The 9:30 Club","ARE9Y761187B98AEB6",nan,"Minneapolis MN",nan,"Mint Condition",0.0,293.66812,5,0.744,97.748,0.586452119231,4,0.482,"Call Me",1999
9004,"SOULASI12A67ADC8DC",69346,"South African Homecoming","AREAEX91187B98DC01",nan,"",nan,"Gaither Vocal Band",0.0,257.09669,7,0.816,103.979,nan,5,0.972,"Little Is Much When God Is In It (South African Homecoming Album Version)",0
5558,"SOODNBV12A8C139FC7",297303,"Maire","ARHOCKY11E2835D7CB",nan,"",nan,"Máire Brennan",0.0,244.74077,0,0.304,84.826,0.613045835768,5,0.74,"Atlantic Shore",0
6621,"SOXHJSE12A8C1364FF",292356,"Faso Latido","ARQ05GM1187B990512",33.99604,"Chino Hills CA",-117.75801,"A Static Lullaby",0.0,237.42649,7,0.145,80.41,0.542307526169,4,0.402,"God Bless You (Goddamn it)",2005
4089,"SOXLBTX12A8C13CDF9",163245,"Dominator","ARTSGR41187B9912C6",nan,"",nan,"W.A.S.P.",0.0,193.74975,8,0.006,161.032,0.561164085205,7,0.933,"Heaven's Hung In Black (Reprise)",2007
6769,"SODJYRI12AB0188BDD",559294,"Solo in Rio 1959","ARQCHDN1187FB4C7C2",-22.97673,"Rio de Janeiro Brazil",-43.19508,"Luiz Bonfa",0.0,147.87873,9,0.421,104.475,nan,4,0.232,"Manhã de Carnaval",1989
1436,"SOTJZBJ12A8C143A71",521763,"LIVE AT MONTREUX","AR1ABAO1187FB531E1",42.33168,"Detroit MI",-83.04792,"Alice Cooper",0.0,197.90322,6,0.737,119.744,0.639564765726,1,0.754,"Be My Lover",1971
5769,"SOQASQZ12A8C14213B",237875,"Rad Jackson","ARI8GY11187B988DF4",nan,"",nan,"Hemdale",0.0,166.68689,10,0.395,122.678,nan,3,0.808,"Pus-Filled Carcass",0
5018,"SOWVZEP12A6D4F7441",85163,"Dil Kare","AR0V0SR1187B99DDB4",nan,"",nan,"Sukhbir",0.0,339.87873,0,0.113,180.025,0.288481642656,4,0.103,"Balle Balle",0
7229,"SOJRFYT12A6D4F9972",40837,"Hello_ I Must Be Going","AR9W3X91187FB3994C",nan,"Chiswick London England",nan,"Phil Collins",0.0,316.39465,5,0.0,121.044,0.551921514942,4,1.0,"I Cannot Believe It's True",1982
439,"SOYBNXR12A8C143CD3",563945,"Promised Land (The German Remixes)","ARILV5E1187B9959C8",nan,"",nan,"Boogie Pimps Feat. Steve Brookstein",0.0,322.53342,6,0.437,83.345,nan,1,1.0,"Promised Land",0
9889,"SONVGOV12AB018114E",400773,"Built From Scratch","ARXW2MN1187B9B8817",nan,"New York NY",nan,"X-ecutioners featuring Tom Tom Club & Biz Markie",0.0,236.43383,0,0.0,102.643,0.518759897997,4,1.0,"Genius Of Love 2002 (featuring Tom Tom Club & Biz Markie)",2001
9789,"SOLDYJH12AC3DF56D5",776090,"Thousand Star","ARZ185I1187FB5B8C5",33.74831,"Atlanta  Ga",-84.39111,"Jonn Serrie",0.0,781.60934,11,0.49,144.354,0.539536826284,7,0.63,"Nostalgia for Infinity",0
2528,"SOPBQJF12AC468A49A",742576,"Balle! Balle! Sounds of Bhangra","AR2PNSZ1187B9AF0A4",nan,"",nan,"Pardesi",0.0,368.32608,0,0.254,202.036,nan,4,0.459,"Dama Dam Mast Kalander",0
6260,"SOKNRNY12A8C143B32",615263,"Frozen Dreams","ARZAHDN1187B9B4BED",nan,"Tennessee",nan,"Ice_ Lucky Luciano_ Filero",0.0,239.93424,5,0.414,163.006,nan,4,0.257,"Slab Ridaz (feat. Lucky Luciano & Filero)",0
4551,"SOYXZAY12A8C1406D1",260755,"Synthesizer","ARGY9FW1187B991C7D",nan,"Minneapolis MN",nan,"Information Society",0.0,233.42975,10,0.747,220.031,0.427446571488,4,1.0,"More to This",2007
8005,"SOBBFPC12A8C142932",375063,"Ultimate Cult Themes","ARMFXPI1187B99717E",nan,"",nan,"The London Theatre Orchestra",0.0,159.21587,5,0.036,166.925,0.0,4,1.0,"The Man From U.N.C.L.E.",0
7584,"SOSAIYU12AB01859D8",632887,"Ladies Night","ARKJ8Y91187B9B551E",nan,"FRANCE",nan,"Nichols",0.0,188.49914,11,0.323,85.94,nan,4,1.0,"Dirty tarraxa 2 (feat. Neuza)",0
6528,"SOHVUPT12AB0180D45",436788,"Zetrons","ARD88QA119B3403A02",nan,"",nan,"The Cosmosamatics",0.0,338.36363,3,0.561,65.054,0.0,4,0.275,"Serene",0
4619,"SOPMKMD12A67020BD9",13139,"High Time","ARB336A1187B9A4583",42.25147,"Lincoln Park MI",-83.18186,"MC5",0.0,307.722,0,0.353,75.706,0.67569680729,4,0.689,"Miss X (LP Version)",1971
8534,"SOCQVFV12AB01859A2",812979,"Cloud Seed","ARXAHU31187B9B1520",51.50632,"London",-0.12714,"Vex'd",0.0,295.49669,2,0.291,117.007,0.605331887153,4,0.337,"Oceans",2010
1944,"SONWUQM12AB01821AB",646431,"Kings and Queens","ARRBF3M1187FB4D59F",nan,"Los Angeles CA",nan,"30 Seconds To Mars",0.0,297.53424,6,0.738,122.924,0.50726925148,4,0.747,"Night of the Hunter (Static Revenger Remix)",2009
4044,"SOGLETQ12AB0186E93",457740,"Mr. Lunasicc","ARHUEFT1187B989694",nan,"",nan,"Lunasicc",0.0,291.7873,2,0.745,64.034,0.0,1,0.609,"Pose No Threat",0
4561,"SOIEAJT12A8AE458EC",437395,"How To Save A Life","AR4EQ231187B99368F",39.74001,"Denver CO",-104.99226,"The Fray",0.0,231.07873,5,0.048,124.534,0.798409824959,3,1.0,"Vienna",2002
1740,"SOEBCBI12AF72A154F",275321,"Silent Shout","AR7DBMA1187FB516B1",nan,"Sweden",nan,"The Knife",0.0,368.79628,4,0.183,105.02,nan,4,0.58,"The Captain",0
8084,"SOURJIW12AC3DF6AAE",776027,"Fly Again Remixes","ARUME5Q1187B9B1AA7",46.23518,"Pasco WA",-119.09456,"Kristine W.",0.0,239.80363,8,0.731,131.909,0.268010315585,4,0.73,"Fly Again (The Scumfrog Radio Edit)",0
9041,"SOAPTWU12A8C1409CB",309890,"Arc Angels","ARWV0Q11187FB4CDCE",nan,"Austin TX",nan,"Arc Angels",0.0,386.79465,8,0.37,125.787,0.473346541109,3,0.988,"See What Tomorrow Brings",1992
4076,"SODJFJT12A6D4F67EB",23997,"Axe Victim","ARJTX7M1187FB4CED3",52.88356,"England",-1.97406,"Be Bop Deluxe",0.0,312.58077,4,0.293,127.803,0.405115721691,4,0.0,"Piece Of Mine",1977
1589,"SOJIMPZ12AAF3B5B92",618203,"Westward Expansion","ARCTOMY1187B9A8175",nan,"",nan,"Computer Paul",0.0,577.48853,11,0.477,127.983,nan,4,0.478,"Cuts (Bobby's Still In Williamsburg)",0
3892,"SOEYNCP12AB01877BD",461564,"En Alta Vibracion","ARRXPRY1187B9A8B34",nan,"",nan,"Gran Coquivacoa",0.0,286.45832,8,0.526,144.03,nan,3,0.408,"Jesus",0
1087,"SOHOZCG12A8C13EB23",345367,"Hey Trouble","ARDPFGP1187B98A58A",59.33217,"Stockholm Sweden",18.06243,"Concretes",0.0,204.85179,2,0.579,89.676,0.4830645596,4,1.0,"Souvenirs",2007
8125,"SODZXCH12A8C140833",314401,"Let Go","ARUJTBL1241B9C9BB7",nan,"",nan,"Endres",0.0,154.01751,11,0.418,127.985,nan,4,0.0,"born again",0
2474,"SOSSSPO12A8C135F1A",251622,"Hits & Hymns Volume II","ARR575U1187B98FB97",38.8235,"Maryland",-75.92381,"The Perrys",0.0,241.44934,7,0.934,45.709,0.0,4,0.637,"By Faith I Can Touch Him Now",0
6342,"SOCBMSI12A8AE49124",280528,"Intégrale Les Cactus","AR3QRJ91187B98E4C2",48.85692,"Paris France",2.34121,"Jacques Dutronc",0.0,152.76363,5,0.8,126.968,0.392008771471,3,0.181,"Laquelle Des Deux Est La Plus Snob",1969
9970,"SOUMBKO12A8C135722",289322,"Night In The Ruts","AR12F2S1187FB56EEF",nan,"Boston MA",nan,"Aerosmith",0.0,241.8673,9,0.994,94.423,0.566226760875,3,1.0,"Reefer Head Woman",1979
1746,"SONNMKS12A8C13E662",118602,"1408","AR9ILJF1187B9B80ED",33.89275,"Beirut Lebanon",35.48527,"Gabriel Yared",0.0,100.0224,4,0.0,137.149,0.212045405484,3,0.403,"Ship in a Painting",2007
7078,"SONLFOB12AB017C555",435561,"Live 12 May 1957","ARI0AB01187B9B7D94",nan,"Reinerton PA",nan,"Les Brown",0.0,172.87791,1,0.214,86.441,nan,1,0.0,"Harlem Nocturne",2007
6142,"SOTSCLM12AF72A097D",310448,"FutureSex/LoveSounds","ARWK5QH1187B9A9B7F",nan,"",nan,"Justin Timberlake",0.0,238.602,9,0.0,100.012,nan,4,1.0,"Sexy Ladies",2006
2579,"SOIBEXL12A8AE46975",280531,"The Best Of","AR4WHYC1187B9896E7",nan,"Queens NY",nan,"A Tribe Called Quest",0.0,251.14077,2,0.161,102.829,0.704098839005,4,1.0,"Scenario",1991
8543,"SOVWDSK12AB01840B8",411583,"Snapshots","ARWQ3W11187FB3F35E",53.34376,"Dublin Ireland",-6.24953,"Eleanor McEvoy",0.0,258.42893,10,0.73,100.02,0.709610952842,4,0.554,"Sophie",0
9831,"SOIJCNT12A8C133677",287312,"The Best Of Sophie B. Hawkins","ARNF6401187FB57032",40.79086,"New York NY [Manhattan]",-73.96644,"Sophie B. Hawkins",0.0,316.76036,11,0.337,98.406,nan,3,0.752,"I Want You",1992
267,"SOXGKJJ12AB0183C53",535837,"Inside Moves","ARI648V1187B9B5379",nan,"",nan,"Michael Stanley Band",0.0,264.04526,11,0.579,174.271,0.0,4,0.0,"Bop Till You Drop",0
9390,"SOWQSUC12A6D4F969C",46122,"Green Mind [Digital Version] [with Bonus Tracks]","AR9YWMS1187FB43A34",nan,"Amherst MA",nan,"Dinosaur Jr",0.0,298.57914,4,0.23,135.314,0.607036690746,4,0.118,"Green Mind",1991
4997,"SOFPLUG12A8C136CA4",293877,"Singin' With The Big Bands","ARVZDOM1187B9B49C9",nan,"Brooklyn NY",nan,"Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd",0.0,172.06812,7,0.48,90.074,nan,4,0.961,"Don't Sit Under The Apple Tree",1994
6994,"SOJABTU12A58A7E1CA",350855,"Spread The Germs","AR6137D1187B9A39C8",nan,"",nan,"Scalplock",0.0,52.03546,5,0.303,98.032,nan,5,0.0,"Safe in Numbers (Album Version)",0
9060,"SOMGWOC12AB0184C27",802468,"Muscles","ARAILOU1241B9CA8CD",nan,"",nan,"Punk'd Royal",0.0,276.37506,5,0.532,96.123,0.221548659914,3,1.0,"Young Urbans",0
7852,"SOCAMQU12AB0182111",420045,"Dirt Low","ARW90Y31187B98FC7C",nan,"",nan,"Pinchers",0.0,229.01506,11,0.165,92.01,0.0,4,0.769,"Don't Do That",0
6825,"SOPSBBI12A8C1342C4",265153,"Another Voice","AR0O3AV1187FB4D030",40.71455,"New York NY",-74.00712,"Agnostic Front",0.0,98.11546,2,0.115,199.527,0.670787537906,4,0.0,"No One Hears You",2004
6223,"SOPLCDD12A8C13599C",88741,"Louisiana Hot Sauce","ARQQCFZ11F4C84217F",nan,"",nan,"Jazz Crusaders",0.0,267.91138,5,0.0,93.368,0.265861049211,4,0.652,"Soul Etouffe",0
4721,"SOFWWGY12AB0185BC5",708314,"A Jerome Kern Songbook","ARFTMGO1187B9A777A",43.64856,"Toronto Ontario Canada",-79.38533,"Percy Faith",0.0,160.28689,0,0.837,86.141,nan,4,0.77,"Yesterdays",0
8753,"SOHKRGU12A8C13F45E",223545,"Two Thousand and Two","AR51YM81187B9B536C",nan,"",nan,"Michael Salgado",0.0,174.602,10,0.006,155.126,nan,4,0.0,"Un Gran Vacio",0
1182,"SOCKUUJ12A6D4FA41C",65696,"Around The Fur","ARXSABJ1187FB3C336",nan,"Sacramento CA",nan,"Deftones",0.0,237.73995,1,0.4,102.724,0.690473539036,4,0.815,"Lotion (LP Version)",1997
9613,"SONEGFT12A8C142567",539435,"The Way That I Am","ARF3GX71187FB3EB66",nan,"Medicine Lodge KS",nan,"Martina McBride",0.0,198.42567,4,0.002,175.954,0.215080318509,7,0.0,"Heart Trouble",1993
8939,"SOBXSOO12CF5826708",105448,"Tales Don't Tell Themselves","AROBHK51187B9AD82B",nan,"Wales",nan,"Funeral For A Friend",0.0,228.64934,1,0.722,90.098,nan,4,1.0,"All Hands On Deck part 2: Open Water [Album Version]",2007
9500,"SOLEPCJ12A6D4F7404",27755,"Strictly Personal","ARONRBJ11F50C49E81",nan,"",nan,"Captain Beefheart & The Magic Band",0.0,206.57587,9,0.289,186.23,0.70109712705,4,0.857,"On Tomorrow",0
8618,"SOKYZSI12AB0183789",343549,"Call And Response: The Remix Album","ARF5M7Q1187FB501E8",nan,"Los Angeles CA",nan,"Maroon 5",0.0,261.61587,0,0.476,102.143,0.54800562052,4,0.533,"She Will Be Loved",2002
6990,"SOAFZGF12AB01823ED",536785,"Stories From The Heart","ARTCO131187B9B9ADB",nan,"",nan,"Bob Carlisle",0.0,252.00281,0,0.605,147.576,nan,4,0.719,"I Will Shelter You",0
8569,"SOFACAE12AB01865E9",370167,"Coming Home","AR813LR1187FB3F83A",nan,"",nan,"Goldfish",0.0,172.61669,11,0.925,104.031,nan,1,0.0,"Tracy",2004
6480,"SOPWSJD12A8C134A1A",143221,"RyanDan","ARC4HSQ1187FB55940",nan,"",nan,"RyanDan",0.0,235.12771,0,0.813,111.518,0.460484844986,4,0.569,"Always",2007
5641,"SOBBENR12A8C134234",199953,"Mish Mash_ Le Blues European: Musique Slave Et Klezmer","AROI96Z1187B9A5304",nan,"",nan,"Mish Mash",0.0,202.68363,9,0.705,126.785,0.0,4,0.679,"Pish Tash",0
6147,"SOKSJHK12A6D4F7DF6",26379,"Bush Doctor","ARW0Z9V1187B9A0699",nan,"Westmoreland Jamaica",nan,"Peter Tosh",0.0,371.1473,9,0.457,146.644,nan,4,0.107,"Stand Firm (2002 Digital Remaster)",1978
6576,"SODQWRC12A8C13D19B",167972,"All Things Must Pass","ARW9QSZ1187FB4B93E",nan,"Liverpool England",nan,"George Harrison",0.0,359.73179,6,0.266,133.383,nan,4,0.0,"Hear Me Lord (2001 Digital Remaster)",0
8109,"SODKOWW12A8C1325BB",189605,"Zi(v)je","AREUYDJ1187B9BA040",nan,"Havířov Česká republika",nan,"Krystof",0.0,252.57751,2,0.494,156.107,nan,4,0.365,"Vodne stocne",0
3929,"SORHVYD12A8C138C56",202996,"Ketu","ARYUHNV1187FB482AF",nan,"",nan,"Megadrums",0.0,314.17424,6,1.0,104.803,nan,1,0.0,"Suar Agung",0
4767,"SOFHBAR12A6701D0FE",14592,"Love_ Peace & Nappiness","AROEL1B1187B988B90",nan,"South Jamaica Queens",nan,"Lost Boyz",0.0,269.7922,7,0.715,90.218,0.405115721691,4,1.0,"Certain Things We Do",1997
137,"SOHLFGQ12AB0186CAD",468420,"Gene Simmons' Drinkin' Wine","ARBXVFV1187B99AA63",nan,"Haifa Israel",nan,"Gene Simmons",0.0,162.01098,7,0.096,103.301,0.0,4,0.79,"Drinkin' Wine - Original",0
9388,"SOGHZWU12AB017C49D",340416,"Moon River/Swinging For You","AR9JLBU1187B9AAEC4",-33.96243,"Port Elizabeth South Africa",25.62326,"Danny Williams",0.0,190.27546,7,0.638,96.112,nan,4,0.842,"I Talk To The Trees",0
4234,"SOQVOUZ12AC468B719",689033,"Lonely Teardrops","ARHRKTK1187B99E1D5",42.33168,"Detroit MI",-83.04792,"Jackie Wilson",0.0,141.81832,0,0.739,106.328,0.265861049211,3,0.395,"Each Time (I Love You More)",1959
6937,"SOAYEQY12A8C140810",611206,"Pave the Way","AR78ZID1187B9B31ED",18.11526,"Jamaica",-77.27348,"Mikey Dread",0.0,251.14077,8,0.308,158.813,0.266955186276,4,0.0,"Have you got a Minute to spare",0
714,"SOGZRCP12AC960D91D",601523,"Love And Glitter_ Hot Days And Musik","ARWSMC91187B9AD369",51.48126,"Cardiff Wales",-3.18067,"Helen Love",0.0,213.39383,2,0.155,162.101,nan,4,1.0,"Bigbigkiss",2000
5163,"SOSNABG12A6D4F7521",38873,"No te apartes de mi","ARNNHLN1187FB42912",29.07904,"Hermosillo Sonora Mexico",-110.94695,"Yahir",0.0,253.28281,2,0.468,95.993,nan,5,0.918,"Amigo (Con el Coro de Infantes de la Basilica de Guadalupe)",0
1837,"SOUOWOU12AC3DF4CB6",777245,"Live at the longbranch and more","ARLJWTL1187B98C0DE",42.31256,"Boston MA",-71.08868,"Modern Lovers",0.0,260.62322,7,0.026,142.857,0.800078985844,4,0.419,"She cracked",1976
5525,"SOMCIIM12A8AE49622",281447,"Time Machine","ARNZ70R1187B9A4824",nan,"Westbury Long Island NY",nan,"Joe Satriani",0.0,469.60281,4,0.467,100.171,nan,3,0.499,"Echo",1987
9871,"SOKLBBT12A6701FB54",13340,"Cactology "The Cactus Collection","ARTPY6B1187B98C720",nan,"",nan,"Cactus",0.0,310.64771,7,0.744,126.537,0.611214622611,1,0.0,"Bro. Bill  (LP Version)",0
6058,"SOIRCWN12A6D4FC58D",59773,"Contagious","ARGQANQ11F50C4769E",37.87869,"San Francisco Bay Area",-121.94345,"Y&T",0.0,201.74322,3,0.483,123.788,0.666532379094,4,0.521,"Contagious",1987
9636,"SONWLUL12A8C13AEEE",265380,"The Edge Of Love","AR1PCLK1187FB5BBFF",40.14323,"New Jersey",-74.72671,"Angelo Badalamenti / Keira Knightley",0.0,63.29424,1,0.459,123.797,nan,1,0.0,"Overture/Blue Tahitian Moon",0
2453,"SOHNTPT12AB01835EF",368970,"Heritage - Florilège - BAM (1954-1978)","ARYDFJA1241B9CBFF2",nan,"",nan,"Jacques Douai",0.0,122.46159,7,0.483,79.003,nan,4,0.984,"L'Etang Chimérique",0
6059,"SOKAAAY12AB0186459",451998,"The Texas Ranger Project","AR4L5ZC1187FB450A4",nan,"",nan,"Bescenta",0.0,231.91465,1,0.668,76.014,nan,1,0.746,"Why",0
8154,"SOJBYED12A6D4FBE81",64395,"Amazing Grace III","ARKZ13R1187FB54FEE",nan,"",nan,"Josh Turner",0.0,215.61424,4,0.711,108.013,0.437909888727,3,0.968,"Softly And Tenderly",0
1928,"SOXXSLE12AB0184F1B",626950,"Shellcode","ARJPADO1187B9897CE",nan,"",nan,"Moving Ninja",0.0,287.00689,6,0.313,90.167,0.266955186276,3,1.0,"Lost Tribe",2005
3952,"SODBQYW12A6D4F6CFA",52956,"Can't Stop A Man","ARI4SKQ1187B9B43B0",nan,"",nan,"Beres Hammond",0.0,229.51138,4,0.005,155.769,0.372530039366,4,0.906,"Call On The Father",2003
7134,"SOEBBWH12A6D4F8016",27643,"Mis Mejores Canciones - 17 Super Exitos","AROF4LP1187FB41C51",31.1689,"Texas",-100.07715,"Selena",0.0,198.45179,2,0.701,104.795,0.0,4,0.526,"Estoy Contigo",0
918,"SOYTXMF12AB0179B2C",438662,"Starting Now","ARPTC8L119B340323E",nan,"",nan,"Chuck Wicks",0.0,222.01424,1,1.0,99.124,0.630460452604,4,0.104,"If We Loved",2008
729,"SOEEANS12AB0184A71",343322,"Still [Collector's Edition]","ARKZXSQ1187B9AC9F3",nan,"",nan,"Joy Division",0.0,245.34159,1,0.0,117.339,0.400039656955,4,0.57,"The Sound Of Music - [High Wycombe Town Hall Live 13 July 1979] (Sound Check)",0
7724,"SOBQCYC12AB018748A",503553,"Anchorman","ARCQCYR1187B99367F",46.53338,"Aitkin MN",-93.70737,"Jonathan Edwards / Will Ferrell",0.0,159.58159,10,0.25,83.985,0.445454525493,3,0.518,"Sunshine Anchorman Medley",0
9985,"SOVZUYU12AB0183FF1",442119,"Country_ Honky Tonk and Hillbilly Classic","ARXCUQE1187B9ADD91",43.04181,"Milwaukee WI",-87.90684,"Pee Wee King",0.0,162.21995,2,0.424,127.924,nan,4,0.0,"Tennessee Central Number Nine",0
8183,"SOQBRHU12A8C13BCA0",213940,"The Washington Guitar Quintet","ARUP17W1187B98CAB9",nan,"Chuckatuck VA",nan,"Charlie Byrd / Carlos Barbosa-Lima / Carlos Barbosa-Lima",0.0,152.34567,2,0.532,182.672,nan,4,0.287,"Sarambeque",0
3167,"SOBZHRL12A6D4F6A70",29155,"Navidad","AR9XDAA1187B99768F",nan,"",nan,"Lara & Reyes",0.0,92.70812,7,1.0,111.727,0.235614875735,1,0.0,"Away In A Manger",2000
8110,"SOXRDFA12A8C13AEC5",159972,"Tiempos Dificiles","ARJRQL51187FB541AB",nan,"",nan,"Juan Carlos Baglietto",0.0,182.41261,2,0.0,99.352,0.0,3,0.636,"Aunque Mañana No Estes",1982
9072,"SOMKHUF12AB0180C5E",671562,"House Candy - Bienvenue a La Discoteque","ARW74FW1187FB554AD",nan,"",nan,"Cookies",0.0,193.69751,6,0.833,125.971,0.3759843015,4,0.541,"Believe In What I Say",2005
7251,"SOGFXKP12AB0180E00",681639,"The Berzerker","AR0VZWC1187B99BA57",-37.81753,"Melbourne Australia",144.96715,"The Berzerker",0.0,105.45587,11,0.038,86.5,0.502449624125,4,1.0,"Humanity",2000
9382,"SOFHMOJ12A8C142DB0",478576,"Maybelle's Blues","ARU81FP1187B98C71E",35.6139,"Jackson TN",-88.8194,"Big Maybelle",0.0,156.96934,6,0.411,145.105,nan,1,0.011,"New Kind Of Mambo",0
63,"SOMSVWH12A67AE1252",70808,"Soldier Of Fortune","ARSPQ0H1187B999944",54.97938,"Walker-on-Tyne England",-1.54508,"Eric Burdon",0.0,125.51791,2,0.538,166.748,0.270775998946,1,0.338,"Comeback",1988
9781,"SOIMLOI12A8C1383C0",295644,"Nineteen Naughty Nine Nature's Fury","AR1ZYLH1187B98C159",nan,"East Orange NJ",nan,"Naughty By Nature featuring Phiness",0.0,241.24036,1,0.042,107.936,0.386790177139,3,1.0,"Live Then Lay",0
6187,"SOFKKHD12AB0183B47",342587,"Modern Times","AR1WC0X1187B991056",37.77916,"San Francisco CA",-122.42005,"Jefferson Starship",0.0,240.3522,9,0.819,189.735,0.327736683178,4,0.573,"Stairway To Cleveland",1981
1208,"SORDDBO12A58A7EE4B",174657,"Washboard Sam Vol. 3 (1938)","AR84AQE1187B98AD9C",36.068,"Walnut Ridge AR",-90.9564,"Washboard Sam",0.0,165.0673,0,0.624,99.006,0.0,1,0.0,"The Gal I Love",0
4151,"SONPGMN12A8C1403FD",269897,"Grits Ain't Groceries","AR7AOEJ1187FB3D279",33.35303,"Inverness MS",-90.59005,"Little Milton",0.0,438.88281,1,0.758,97.521,0.0,3,0.388,"Walking The Back Streets And Crying",2007
4481,"SOFMNYQ12AC468D899",782401,"The Harvey Averne Dozen","AR449OQ1187B99B25E",nan,"",nan,"Harvey Averne",0.0,185.20771,8,0.941,89.848,nan,1,0.156,"Why Can't We Really Be Free",0
8275,"SOHWLNQ12AB017D858",769881,"The Thrasher / The Wickedness","ARCCK7B1187B994F9D",nan,"",nan,"Paul Glazby",0.0,517.56363,11,1.0,147.0,nan,4,0.118,"The Wickedness",0
34,"SOMULQW12A6D4F6371",312504,"Broken Radio","ARE0OLY1187B9AD19F",40.79263,"Whitestone Queens NY",-73.80817,"Jesse Malin",0.0,219.19302,4,0.799,129.953,0.0,4,0.713,"Broken Radio",2007
2625,"SOIDERN12A58A795CC",179587,"No_ Not Me_ Never","ARH6VQG1187B9BA0FA",nan,"Denver CO",nan,"Photo Atlas",0.0,189.75302,9,0.548,168.248,0.666532379094,4,0.905,"Red Orange Yellow",2007
8511,"SORPYHC12A6D4F9F58",54414,"Set The Night On Fire: The Doors Bright Midnight Archives Concerts [w/Bonus Album]","ARUGU0E1187B9B30F6",34.05349,"Los Angeles California United States",-118.24532,"The Doors",0.0,403.61751,9,0.4,131.013,nan,4,0.496,"Roadhouse Blues (Live In Detroit) (LP Version)",0
5531,"SONOEAE12A6D4FB32B",176888,"Rain Drops","AR8WHEJ1187B98CDCA",34.7519,"Blythesville AR",-92.13055,"Dee Clark",0.0,132.07465,10,0.562,95.948,nan,4,1.0,"Just Keep It Up",1990
9095,"SOWYRWH12A8C13B9E8",112172,"Living On The Top","ARP0VU91187B9AE375",nan,"",nan,"Douglas Miller",0.0,247.09179,0,0.401,105.958,nan,4,0.469,"You Can Make It (Album Version)",0
1461,"SOMHYKZ12B34F1F013",296950,"Gung Ho","ARXPDRB1187B9AD0B1",41.88415,"Chicago IL",-87.63241,"Patti Smith",0.0,283.19302,2,0.096,97.147,0.680554011009,4,0.632,"Lo and Beholden",2000
4038,"SOECCRJ12AB017F089",495430,"Harry / Silent Mother Nature","AR0OEYB1187FB4A81E",53.93063,"Yorkshire England",-1.20788,"Catherine Howe",0.0,257.14893,9,0.542,121.452,0.0,4,0.962,"Where Would You Start? (From Harry)",0
6437,"SOZYDBD12AF72A30E7",558375,"The Unraveling","ARZWK2R1187B98F09F",nan,"Chicago",nan,"Rise Against",0.0,187.66322,9,0.398,155.411,nan,1,0.117,"1000 Good Intentions",2001
6819,"SOXQOHL12AB017D69E",538761,"Dancing With Ghosts","ARORFTD1187B99F7D4",nan,"台北 Taiwan",nan,"Epitaph",0.0,253.75302,9,0.095,113.141,0.266955186276,3,0.378,"Dancing With Ghosts",0
6962,"SOCVDDL12A6D4F9A6C",43847,"Thirteen","ARNBV1X1187B996249",nan,"",nan,"Alex",0.0,250.69669,2,0.264,147.871,0.0,4,0.807,"What If",0
7063,"SOGEMXW12A8C13CC88",168715,"Hide & Seek","ARO41T51187FB397AB",nan,"Mexico City Mexico",nan,"Sasha",0.0,199.23546,7,0.551,101.05,0.0,4,0.921,"Jour De Chance (Lucky Day)",0
6800,"SOODOKY12A6701C584",11549,"Out-Of-State Plates","ARDBSFT1187B9AC9C1",40.71455,"New York NY",-74.00712,"Fountains Of Wayne",0.0,165.61587,9,0.086,134.289,0.468997787645,4,0.0,"Janice's Party",2005
3824,"SOKLZTC12A8C141362",123105,"Daredevil","ARVLMSG1187B98E07E",34.74865,"LITTLE ROCK Arkansas",-92.27449,"Dale Hawkins",0.0,114.65098,2,0.26,42.897,0.0,4,0.0,"Wish I Hadn't Called Home",0
